customer_id,first_name,last_name,email,registration_date,country,last_updated
952,FirstName952,LastName952,customer952@example.com,2024-09-09,USA,2025-07-07 23:20:13
953,FirstName953,LastName953,,2024-10-25,Poland,2025-07-07 23:20:13
954,FirstName954,LastName954,customer954@example.com,2024-01-06,USA,2025-07-07 23:20:13
955,FirstName955,LastName955,customer955@example.com,2025-02-12,Germany,2025-07-07 23:20:13
956,FirstName956,LastName956,customer956@example.com,2025-07-05,USA,2025-07-07 23:20:13
957,FirstName957,LastName957,customer957@example.com,2023-12-31,Germany,2025-07-07 23:20:13
958,FirstName958,LastName958,customer958@example.com,2025-05-04,Germany,2025-07-07 23:20:13
959,FirstName959,LastName959,,2024-05-04,Germany,2025-07-07 23:20:13
960,FirstName960,LastName960,customer960@example.com,2024-05-06,USA,2025-07-07 23:20:13
961,FirstName961,LastName961,customer961@example.com,2023-12-26,Poland,2025-07-07 23:20:13
962,FirstName962,LastName962,customer962@example.com,2023-08-06,USA,2025-07-07 23:20:13
963,FirstName963,LastName963,customer963@example.com,2024-10-13,Germany,2025-07-07 23:20:13
964,FirstName964,LastName964,customer964@example.com,2025-02-07,Germany,2025-07-07 23:20:13
965,FirstName965,LastName965,customer965@example.com,2023-12-05,Poland,2025-07-07 23:20:13
966,FirstName966,LastName966,customer966@example.com,2024-05-23,Poland,2025-07-07 23:20:13
967,FirstName967,LastName967,customer967@example.com,2025-02-25,Poland,2025-07-07 23:20:13
968,FirstName968,LastName968,customer968@example.com,2024-01-13,Poland,2025-07-07 23:20:13
969,FirstName969,LastName969,customer969@example.com,2024-07-10,USA,2025-07-07 23:20:13
970,FirstName970,LastName970,customer970@example.com,2023-07-23,Germany,2025-07-07 23:20:13
971,FirstName971,LastName971,customer971@example.com,2024-02-13,Poland,2025-07-07 23:20:13
972,FirstName972,LastName972,customer972@example.com,2025-03-27,Poland,2025-07-07 23:20:13
973,FirstName973,LastName973,customer973@example.com,2024-03-22,Poland,2025-07-07 23:20:13
974,FirstName974,LastName974,customer974@example.com,2025-04-08,Poland,2025-07-07 23:20:13
975,FirstName975,LastName975,customer975@example.com,2025-05-03,USA,2025-07-07 23:20:13
976,FirstName976,LastName976,customer976@example.com,2025-04-05,USA,2025-07-07 23:20:13
977,FirstName977,LastName977,customer977@example.com,2024-10-30,Poland,2025-07-07 23:20:13
978,FirstName978,LastName978,customer978@example.com,2025-02-03,USA,2025-07-07 23:20:13
979,FirstName979,LastName979,customer979@example.com,2024-01-18,USA,2025-07-07 23:20:13
980,FirstName980,LastName980,customer980@example.com,2024-05-16,Poland,2025-07-07 23:20:13
981,FirstName981,LastName981,,2024-12-17,USA,2025-07-07 23:20:13
982,FirstName982,LastName982,customer982@example.com,2025-02-11,Poland,2025-07-07 23:20:13
983,FirstName983,LastName983,customer983@example.com,2023-07-21,Poland,2025-07-07 23:20:13
984,FirstName984,LastName984,customer984@example.com,2024-04-03,USA,2025-07-07 23:20:13
985,FirstName985,LastName985,customer985@example.com,2023-09-09,Germany,2025-07-07 23:20:13
986,FirstName986,LastName986,customer986@example.com,2025-04-25,Germany,2025-07-07 23:20:13
987,FirstName987,LastName987,customer987@example.com,2024-03-23,Germany,2025-07-07 23:20:13
988,FirstName988,LastName988,customer988@example.com,2024-02-25,Germany,2025-07-07 23:20:13
989,FirstName989,LastName989,customer989@example.com,2024-08-20,Poland,2025-07-07 23:20:13
990,FirstName990,LastName990,customer990@example.com,2023-11-23,Germany,2025-07-07 23:20:13
991,FirstName991,LastName991,customer991@example.com,2024-11-17,Germany,2025-07-07 23:20:13
992,FirstName992,LastName992,,2024-05-13,USA,2025-07-07 23:20:13
993,FirstName993,LastName993,customer993@example.com,2024-11-10,USA,2025-07-07 23:20:13
994,FirstName994,LastName994,customer994@example.com,2023-08-01,Poland,2025-07-07 23:20:13
995,FirstName995,LastName995,customer995@example.com,2024-08-03,Poland,2025-07-07 23:20:13
996,FirstName996,LastName996,customer996@example.com,2024-11-14,Germany,2025-07-07 23:20:13
997,FirstName997,LastName997,customer997@example.com,2024-04-24,Germany,2025-07-07 23:20:13
998,FirstName998,LastName998,customer998@example.com,2023-12-05,USA,2025-07-07 23:20:13
999,FirstName999,LastName999,customer999@example.com,2025-03-08,Poland,2025-07-07 23:20:13
1000,FirstName1000,LastName1000,customer1000@example.com,2024-02-04,Poland,2025-07-07 23:20:13
